LAT|LON|ROW|COL|ID|DATE|DPY|FUEL_SOLD_REG_MONTH|FUEL SOLD GAL/YEAR|GROWRATE|YEARNUMBER|STORAGE_VOC_(LB/YR)|STORAGE VOC (TON/YR)|STORAGE VOC (TON/DAY)
4.68108522227|-74.0885281854|30.0|33.0|56.0|41485.0|365.0|67500.0|810000.0|0.005|-1.0|3674.34532573|1.66815277788|0.00457028158324
4.70380555556|-74.1018361111|29.0|35.0|57.0|40947.0|365.0|56000.0|672000.0|0.005|0.0|3051.24440501|1.38526495987|0.00379524646541
4.69435819583|-74.1228681113|26.0|34.0|58.0|41302.0|365.0|90000.0|1080000.0|0.005|-1.0|2220.62825747|1.00816522889|0.0027620965175
4.70485555556|-74.1058638889|28.0|36.0|59.0|40751.0|365.0|15000.0|180000.0|0.005|1.0|658.233851792|0.298838168714|0.000818734708805
4.68182817093|-74.0849764903|31.0|33.0|60.0|40898.0|312.0|12000.0|144000.0|0.005|1.0|2.64742251384|0.00120192982129|3.85233917079e-06
4.71506539719|-74.1435229241|24.0|37.0|61.0|38674.0|365.0|43957.8947368|527494.736842|0.005|7.0|3.44910965581|0.00156589578374|4.2901254349e-06
4.68563611111|-74.0936472222|30.0|33.0|62.0|41157.0|365.0|22500.0|270000.0|0.005|0.0|1224.92389753|0.556115449479|0.00152360397118
4.70358611111|-74.1265444444|26.0|35.0|63.0|40612.0|365.0|14000.0|168000.0|0.005|1.0|762.17486529|0.345721819154|0.000947183066176
4.66401944444|-74.1093916667|28.0|31.0|64.0|41150.0|365.0|10000.0|120000.0|0.005|0.0|742.634800255|0.337156199316|0.000923715614564
4.69738515546|-74.0871789563|30.0|35.0|65.0|41358.0|365.0|24000.0|288000.0|0.005|-1.0|1053.1741634|0.478141070185|0.00130997553475
4.69319542885|-74.1214530554|27.0|34.0|66.0|41169.0|365.0|65200.0|782400.0|0.005|0.0|3627.34609684|1.64681512797|0.0045118222684
4.68609722222|-74.1174527778|27.0|33.0|67.0|38674.0|365.0|4800.0|57600.0|0.005|7.0|2.64742251429|0.00120192982149|3.29295841503e-06
4.6677128237|-74.1416736277|24.0|31.0|68.0|41547.0|365.0|99999.9976382|1199999.97166|0.005|-1.0|2066.61865514|0.937416324643|0.00256826390313
4.71152222222|-74.1545638889|23.0|36.0|69.0|40752.0|365.0|80000.0|960000.0|0.005|1.0|755.892136327|0.343175029893|0.00094020556135
4.68212942105|-74.1554375806|23.0|33.0|70.0|41727.0|365.0|130000.0|1560000.0|0.005|-2.0|1463.11160899|0.664252670482|0.00181987033009
4.6794169799|-74.1509193053|23.0|33.0|71.0|40855.0|365.0|67000.0|804000.0|0.005|1.0|4975.6531627|2.25894653587|0.00618889461881
4.690625|-74.1311388889|26.0|34.0|72.0|40960.0|365.0|115666.666667|1388000.0|0.005|0.0|2381.39155884|1.08019702477|0.00295944390348
4.66250401321|-74.1363866787|25.0|31.0|73.0|40952.0|365.0|380000.0|4560000.0|0.005|0.0|6.986253857|0.00317175925108|8.68975137281e-06
4.67084092852|-74.1444331351|24.0|32.0|74.0|39810.0|365.0|54000.0|648000.0|0.005|4.0|2233.19924624|1.01297712783|0.00277527980227
4.67769166667|-74.1500111111|23.0|33.0|75.0|40811.0|365.0|50000.0|600000.0|0.005|1.0|1714.01674159|0.77816360068|0.00213195507036
4.67705145548|-74.1693157733|21.0|32.0|76.0|41029.0|260.0|15000.0|180000.0|0.005|0.0|3.30927814286|0.00150241227686|5.77850875714e-06
4.6624067308|-74.137756619|25.0|31.0|77.0|41152.0|365.0|129999.0|1559988.0|0.005|0.0|3370.22427799|1.53008182221|0.00419200499235
4.65604166667|-74.1333444444|25.0|30.0|78.0|41201.0|312.0|115666.66|1387999.92|0.005|0.0|24.1157504382|0.0109388822585|3.50605200592e-05
4.64065543033|-74.1158370628|27.0|28.0|79.0|40354.0|365.0|106000.0|1272000.0|0.005|2.0|4166.51057638|1.88992537224|0.00517787773215
4.68475540141|-74.1648505609|22.0|33.0|80.0|41155.0|365.0|115666.666667|1388000.0|0.005|0.0|7.03582919265|0.0031914456623|8.74368674603e-06
4.693857757|-74.1651234739|22.0|34.0|81.0|41585.0|312.0|18000.0|216000.0|0.005|-1.0|3.44661316386|0.00156476237639|5.01526402689e-06
4.68545661515|-74.1577078477|23.0|33.0|82.0|40652.0|365.0|136999.0|1643988.0|0.005|1.0|538.394744907|0.244431214188|0.000669674559418
4.679252|-74.154969|23.0|33.0|83.0|38702.0|365.0|115666.652168|1387999.82602|0.005|7.0|2394.37082259|1.08608440689|0.00297557371751
4.688507|-74.162556|22.0|34.0|84.0|40903.0|365.0|40700.0|488400.0|0.005|1.0|57.1676848302|0.0259312093542|7.10444091896e-05
4.69518611111|-74.1691194444|21.0|34.0|85.0|41282.0|365.0|115666.666667|1388000.0|0.005|-1.0|5.43034157901|0.00246319795473|6.7484875472e-06
4.688976|-74.152464|23.0|34.0|86.0|39742.0|365.0|3500.0|42000.0|0.005|4.0|186.246332105|0.0844811652529|0.000231455247268
4.59554934843|-74.1459851664|24.0|23.0|87.0|40995.0|365.0|147506.1875|1770074.25|0.005|0.0|5704.20246728|2.58742100222|0.00708882466361
4.63731893684|-74.1721658184|21.0|28.0|88.0|40877.0|365.0|113000.0|1356000.0|0.005|1.0|2563.99535334|1.16405389042|0.00318918874087
4.64757286792|-74.1297374342|26.0|29.0|89.0|41516.0|365.0|469500.0|5634000.0|0.005|-1.0|4157.39449939|1.88745710272|0.00517111534992
4.6129624734|-74.1715943721|21.0|25.0|90.0|41605.0|365.0|120000.0|1440000.0|0.005|-1.0|4346.3917147|1.97151929143|0.00540142271625
4.64205833333|-74.1554638889|23.0|29.0|91.0|40903.0|365.0|80000.0|960000.0|0.005|1.0|3444.20394122|1.56366858931|0.00428402353237
4.65398848639|-74.1411190609|24.0|30.0|92.0|40693.0|365.0|217099.0|2605188.0|0.005|1.0|3633.69077838|1.64969561338|0.00451971400927
4.62873888889|-74.1668333333|22.0|27.0|93.0|41575.0|365.0|75000.0|900000.0|0.005|-1.0|3575.03124558|1.62306418549|0.00444675119313
4.65067059953|-74.1751856113|21.0|30.0|94.0|39799.0|365.0|73928.5714286|887142.857143|0.005|4.0|9.16924562181|0.00415916139591|1.13949627285e-05
4.64800448026|-74.1433114698|24.0|29.0|95.0|41562.0|365.0|147506.1875|1770074.25|0.005|-1.0|10.765493317|0.00488321788494|1.33786791368e-05
4.65644444444|-74.1400805556|25.0|30.0|96.0|39645.0|365.0|73928.5714286|887142.857143|0.005|4.0|2444.68455999|1.10890667199|0.00303810047119
4.61295173577|-74.148029587|24.0|25.0|97.0|40973.0|365.0|40000.0|480000.0|0.005|0.0|1232.87391566|0.559724757711|0.00153349248688
